ID,Name,ID_REG,Country,Lat,Long,1840,1856,1897,1926,1939,1959,1970,1979,1989,2002,2010
AR41460,tihvin,RUS35,Russia,59.63333333,33.5,0,0,0,10200,18000,18400,34000,58600,71400,63338,58843
AR10430,svobodnyj,RUS04,Russia,51.38333333,128.1333333,0,0,0,10000,44000,56900,62900,74500,80000,63889,58594
AR24411,shuja,RUS18,Russia,56.85,41.36666667,0,0,19583,35500,57900,64600,68800,72300,69400,62449,58528
AKA05105,Kaskelen,KAZ005,Kazakhstan,43.2,76.62,0,0,0,0,0,13897,23851,26850,30870,35943,58418
AAZ04117,Yevlax,AZE00,Azerbaijan,40.62,47.15,0,0,0,0,10837,20368,29462,33874,45719,53144,58300
AR71183,Kogalym,RUS70,Russia,62.26666667,74.48333333,0,0,0,0,0,0,0,0,44300,55367,58192
AUA12129,Rovenki,UKR14,Ukraine,48.08,39.37,0,0,0,11583,28416,57332,61145,61499,67989,62031,57743
AUA10104,Borispil,UKR12,Ukraine,50.35,30.95,0,0,0,0,0,17180,32365,39983,50508,54379,57563
AUZ01207,Hakkalobod,OUZ00,Uzbekistan,40.91,72.11,0,0,0,0,0,0,0,0,39300,49708,57441
AR03415,krymsk,RUS33,Russia,44.93333333,38,0,0,0,0,0,32800,41400,48200,50900,56623,57370
AKA13103,Kentau,KAZ004,Kazakhstan,43.52,68.51,0,0,0,0,0,38108,54946,62991,64228,54049,57121
AR66205501,vjazma,RUS61,Russia,55.2,34.3,0,10213,15645,19700,34000,31900,44100,51700,59000,57545,57103
AR84401,gornaltajsk,RUS02,Russia,51.95,85.96666667,0,0,0,0,24000,27500,34400,40300,46400,53538,56928
AR05403,arsenjev,RUS53,Russia,44.16666667,133.2666667,0,0,0,0,11000,26300,47300,60100,70000,62896,56742
AUZ08101,Beruniy,OUZ00,Uzbekistan,41.69,60.75,0,0,0,0,0,0,0,29702,37778,48403,56378
AR82415,izberbash,RUS13,Russia,42.56666667,47.86666667,0,0,0,0,0,11200,17300,21300,28100,39365,56301
AR22224501,vyksa,RUS42,Russia,55.31666667,42.18333333,0,0,0,10700,26500,40300,46400,53700,61100,61657,56196
AUA06108,Novograd-Volynskii,UKR07,Ukraine,50.6,27.62,0,0,16904,14452,23732,27580,41194,48544,55238,56093,55973
AUA12103,Antetsit,UKR14,Ukraine,48.12,39.09,0,0,0,0,23481,55638,54673,60687,71655,63196,55897
AR20221501,liski,RUS78,Russia,50.98333333,39.51666667,0,0,0,15861,25500,37600,48700,52400,54000,55893,55864
ALE01127,J_rmala,LET00,Latvia,56.96,23.75,0,0,0,0,0,37954,53833,60947,66026,55328,55858
AUZ12104,Chinoz,OUZ00,Uzbekistan,40.94,68.77,0,0,0,0,0,0,0,13959,43181,50552,55700
AR76410,krasnokamen,RUS80,Russia,50.1,118.0333333,0,0,0,0,0,0,13800,51000,66900,55920,55668
AES01115,Kohtla-Järve,EST00,Estonie,59.4,27.28333333,0,0,0,0,0,56054,68318,72675,76581,58988,55580
ATA05104,Istaravshan,TAD00,Tajikistan,39.91,69.01,0,0,0,0,0,0,0,37662,45763,51280,55000
AR71139,njaganj,RUS70,Russia,62.13333333,65.38333333,0,0,0,0,0,0,0,0,54100,52610,54903
AR66236501,roslavlj,RUS61,Russia,53.95,32.85,0,0,17776,25500,41000,37400,48500,56000,60500,57701,54898
AR03408,gelendgik,RUS33,Russia,44.55,38.08333333,0,0,0,0,0,16441,29100,36500,47700,50012,54813
AUA08106,Energograd,UKR09,Ukraine,47.5,34.47,0,0,0,0,0,0,0,14043,47100,55874,54389
AGE11101,Gori,GEO00,Georgia,41.97,44.11,0,0,10269,10192,19628,35061,48181,55984,68924,49516,54200
AUZ08107,To'rtko'l,OUZ00,Uzbekistan,41.55,61,0,0,0,0,0,0,0,25507,36346,46515,54141
AR03253501,timashevsk,RUS33,Russia,45.61666667,38.93333333,0,0,0,0,0,19000,29100,39100,45600,54116,53921
AR03406,belorechnsk,RUS33,Russia,44.76666667,39.88333333,0,0,0,0,0,35900,36000,43000,51200,54028,53891
AKI03204,Tokmok,KIR00,Kyrgyzstan,42.84,75.29,0,0,0,0,0,0,0,58655,72927,55079,53754
AR49408,borovichi,RUS43,Russia,58.4,33.9,0,0,0,18800,41000,44100,54800,59600,63000,57755,53699
AAZ10108,Xankandi,AZE00,Azerbaijan,39.82,46.75,0,0,0,0,10459,20333,30293,38980,56705,54572,53300
AAR07105,Khrazdan,ARM00,Armenia,40.07,44.44,0,0,0,0,0,0,26833,41364,60839,52831,53200
AR46252501,solnecgorsk,RUS40,Russia,56.18333333,36.98333333,0,0,0,0,0,24200,33500,48000,55600,58374,52996
AUA03109,Novovolinsk,UKR04,Ukraine,50.73,24.17,0,0,0,0,0,23895,41187,46007,55171,53646,52905
AR04426,nazarovo,RUS34,Russia,56,90.38333333,0,0,0,0,0,29700,44200,53700,64400,56539,52829
AR41425,kirishi,RUS35,Russia,59.45,32.01666667,0,0,0,0,0,0,27300,44200,53000,55634,52826
AUA20108,Izyoum,UKR22,Ukraine,49.21,37.26,0,0,13108,25753,34859,37595,51603,60516,64334,55866,52821
AUZ09105,Urgut,OUZ00,Uzbekistan,39.4,67.24,0,0,0,0,0,0,0,21068,37060,46112,52750
ATU01101,Bezmain,TUR00,Turkmenistan,38.05,58.21,0,0,0,0,0,0,0,21537,31588,43341,52654
AR25445,cheremhovo,RUS17,Russia,53.15,103.0666667,0,0,0,14500,55600,122800,98700,76700,73600,60107,52650
AR28414,Vychnii Volochek,RUS74,Russia,57.58333333,34.56666667,0,0,16612,31300,63600,66400,73700,71700,64800,56405,52326
AUA16107,Komsomolsk,UKR18,Ukraine,49.03,33.67,0,0,0,0,0,0,0,14555,37909,51762,51959
ABE02113,Kobryn,BEL00,Belarus,52.22,24.37,0,0,10408,13580,15300,13686,24934,31811,44829,50760,51265
AKA06102,Koulsary,KAZ006,Kazakhstan,46.98,54.02,0,0,0,0,0,12749,16427,19731,32652,41484,51097
AAZ07104,Lankaran,AZE00,Azerbaijan,38.75,48.85,0,0,0,11878,16611,25209,35505,40312,45020,48338,50500
AKA16107,Ridder,KAZ003,Kazakhstan,50.35,83.51,0,0,0,0,0,66812,72074,68135,68706,54018,50500
AR54405,livny,RUS46,Russia,52.41666667,37.6,0,10073,20448,19200,12000,23900,37300,44900,51700,52841,50430
AR65542,lesnoj,RUS63,Russia,58.63333333,59.78333333,0,0,0,0,0,0,0,0,0,53195,50364
AUA15105,Bilgorod-Dnistrovsk,UKR17,Ukraine,46.2,30.35,25339,19807,28258,21950,19600,21832,32928,46795,55631,51617,50262
AR60417,doneck,RUS55,Russia,48.33333333,39.93333333,0,0,0,0,0,42400,44085,50086,53933,53258,50085
AR95408,sajanogorsk,RUS34,Russia,53.1,91.4,0,0,0,0,0,0,13700,21900,50200,50255,49889
AKI06203,Ozgon,KIR00,Kyrgyzstan,40.77,73.3,0,0,0,0,0,0,0,29413,34167,38470,49882
AR53408,buguruslan,RUS47,Russia,53.61666667,52.41666667,0,0,12109,17600,20900,42500,49500,54400,54100,53893,49737
AR28426,kimry,RUS74,Russia,56.86666667,37.35,0,0,0,18500,35200,41200,53400,57800,61500,53650,49623
AR71133,megion,RUS70,Russia,61.03333333,76.1,0,0,0,0,0,0,0,23600,39800,46566,49471
AUA18109,Okhtirka,UKR20,Ukraine,50.31,34.89,14205,13583,23399,26952,28433,32031,41354,45301,50726,50258,49325
AR82430,kizljar,RUS13,Russia,43.83333333,46.7,0,10075,15469,20949,24000,25600,29700,31300,39700,48457,49169
AR96234501,urusmartan,RUS167,Russia,43.13333333,45.55,0,0,0,0,13400,11700,24300,27900,32900,39982,49071
AR75545,snezhinsk,RUS66,Russia,56.08333333,60.73333333,0,0,0,0,0,0,0,0,0,50451,48896
ABE05112,Slonim,BEL00,Belarus,53.09,25.32,0,0,15863,22726,26700,20389,30279,36659,45741,51640,48812
AUA10124,Fastiv,UKR12,Ukraine,50.08,29.92,0,0,0,13876,20732,30240,42328,51179,53861,51671,48684
AR41422,kingisepp,RUS35,Russia,59.36666667,28.6,0,0,0,0,0,0,17300,38800,50000,50295,48667
AUA16110,Loubni,UKR18,Ukraine,50.02,33,0,0,10097,20834,27396,29442,40426,54216,59478,52117,48496
AR01406,zarinsk,RUS02,Russia,53.7,84.91666667,0,0,0,0,0,0,0,18300,50200,50368,48456
AUA04107,Zhovti Vodi,UKR05,Ukraine,48.34,33.51,0,0,0,0,0,32406,40334,51653,61690,52950,48427
AR36424,otradnyj,RUS59,Russia,53.36666667,51.35,0,0,0,0,0,27900,44400,45200,48800,50048,48359
AR65403,alapajevsk,RUS63,Russia,57.85,61.7,0,0,0,14468,28859,55840,59861,59833,62057,55410,48196
AR03227501,kurganinsk,RUS33,Russia,44.88333333,40.6,0,0,0,0,0,24300,34800,37600,40800,46618,47974
AR94430,mozhga,RUS49,Russia,56.45,52.21666667,0,0,0,0,22200,30000,38900,40300,46000,47119,47959
AR41450,sertolovo,RUS35,Russia,60.15,30.2,0,0,0,0,0,0,0,0,17700,38444,47854
AR66258501,jarcevo,RUS61,Russia,55.06666667,32.68333333,0,0,18300,18700,36700,25600,36700,40700,53200,52617,47853
AUZ05103,Kosonsoy,OUZ00,Uzbekistan,41.26,71.55,0,0,0,0,0,0,0,21998,31217,40605,47737
AR96237501,shali,RUS167,Russia,43.15,45.9,0,0,0,0,10600,11900,18600,21900,25000,40356,47715
AR28450,torzhok,RUS74,Russia,57.03333333,34.96666667,13373,10160,12698,14300,29300,34900,45400,47200,50000,48967,47702
AGE08105,Poti,GEO00,Georgia,42.15,41.67,0,0,0,13109,25464,42068,45979,48508,50922,47149,47700
AUA11112,Svitlovodsk,UKR13,Ukraine,49.08,33.25,0,0,0,0,0,13254,34269,47166,55591,50001,47640
AR41408,volhov,RUS35,Russia,59.91666667,32.35,0,0,0,0,0,36600,47000,49700,50300,46596,47344
AR32410,berjozvskij,RUS25,Russia,55.66666667,86.25,0,0,0,0,0,21900,34800,41400,51300,48299,47292
AR46411,dzerdginski,RUS40,Russia,55.63333333,37.85,0,0,0,0,0,15400,23900,30800,36100,41488,47125
ATA04102,Toursounzoda,TAD00,Tajikistan,38.51,68.23,0,0,0,0,0,0,0,28493,40593,44448,47000
AR57440,chusovoj,RUS52,Russia,58.28333333,57.81666667,0,0,0,18000,43000,60700,58200,56400,57900,51615,46740
AKA03108,Stepnogor,KAZ001,Kazakhstan,52.35,71.89,0,0,0,0,0,0,25956,45794,58200,43802,46712
AR71174,Nadym,RUS70,Russia,65.53333333,72.51666667,0,0,0,0,0,0,0,26100,52600,45943,46550
ALI04106,Marijampol_,LIT00,Lithuania,54.57,23.35,0,0,0,10080,13104,19621,28763,38451,50616,48428,46256
AR66241501,safonovo,RUS61,Russia,55.1,33.25,0,0,0,0,0,31700,45900,53000,56600,48209,46116
ATA05106,Konibodom,TAD00,Tajikistan,40.28,70.42,0,0,0,0,0,0,0,32176,37841,42703,46000
AR17430,koljchugino,RUS75,Russia,56.3,39.38333333,0,0,0,11600,29600,37900,41600,43700,48006,47059,45804
AR96404,gudermes,RUS167,Russia,43.35,46.1,0,0,0,0,10700,18600,32400,34000,38100,33756,45643
AR97407,kanash,RUS69,Russia,55.51666667,47.5,0,0,0,0,18800,33600,40700,46900,54600,50593,45608
AKA05108,Talgar,KAZ005,Kazakhstan,43.3,77.23,0,0,0,0,0,20071,31273,36952,43645,44107,45529
AUZ02102,G'ijduvon,OUZ00,Uzbekistan,40.1,64.68,0,0,0,0,0,0,0,0,30486,39064,45503
AAR09104,Kapan,ARM00,Armenia,39.2,46.41,0,0,0,0,0,19315,29916,35889,42375,45708,45500
AR68425,rasskazovo,RUS64,Russia,52.66666667,41.88333333,0,0,12000,25000,30800,33800,40000,43600,49100,46516,45484
AUZ14207,Sherobod,OUZ00,Uzbekistan,37.71,67.07,0,0,0,0,0,0,0,0,28200,37910,45482
AR47415,monchegorsk,RUS41,Russia,67.93333333,32.9,0,0,0,0,0,45500,46000,51400,68700,52242,45381
AR50415,kujbyshev,RUS44,Russia,55.45,78.3,0,0,0,0,0,30400,40200,46500,51200,48848,45298
AR75448,satka,RUS66,Russia,55.05,59.05,0,0,0,0,28400,43100,44100,46200,50700,49686,45184
AR25440,Oust-Kout,RUS17,Russia,56.8,105.8333333,0,0,0,0,0,21300,33200,49600,61200,49951,45061
AR25432,tulun,RUS17,Russia,54.56666667,100.5666667,0,0,0,0,28000,41800,49400,51800,52900,51848,44603
AUA18111,Romni,UKR20,Ukraine,50.75,33.47,0,0,22510,25174,25962,48040,52529,57051,57051,49982,44429
AUZ13103,Xonqa,OUZ00,Uzbekistan,41.47,60.78,0,0,0,0,0,0,0,0,28981,37699,44321
AR14450,shebekino,RUS08,Russia,50.41666667,36.9,0,0,0,0,0,13900,26000,39500,44600,45119,44277
AR05420,spasskdalni,RUS53,Russia,44.6,132.8166667,0,0,0,0,23300,39600,45100,53200,60100,51691,44166
AKA03110,Schoutchinsk,KAZ001,Kazakhstan,52.93,70.2,0,0,0,0,0,39208,40432,47948,55539,43001,44106
AES01129,Pärnu,EST00,Estonie,58.38333333,24.5,0,12898,12966,19091,22100,36067,46316,51254,53885,45040,44083
ABE05103,Vaukavysk,BEL00,Belarus,53.15,24.46,0,0,10323,14390,16700,18283,23266,29074,40374,46720,44044
AR01410,kamenjnaobi,RUS02,Russia,53.8,81.33333333,0,0,0,22900,25504,30100,35600,40000,42500,44375,43880
AUA22113,Shepetivka,UKR24,Ukraine,50.18,27.07,0,0,0,14675,24830,31898,38707,43484,50876,47755,43706
AR60206501,belkalitva,RUS55,Russia,48.16666667,40.78333333,0,0,0,0,0,23500,30900,38000,47800,47347,43688
AUZ03201,Altyarik,OUZ00,Uzbekistan,40.38,71.5,0,0,0,0,0,0,0,0,30700,38087,43491
AR87420,Petchora,RUS29,Russia,65.13333333,57.21666667,0,0,0,0,0,30600,37800,56400,64700,48700,43458
AR71137,raduzhnyj,RUS70,Russia,62.13333333,77.46666667,0,0,0,0,0,0,0,0,43700,47060,43394
AR03257501,ustjlabinsk,RUS33,Russia,45.21666667,39.66666667,0,0,0,11718,17015,30200,35600,39200,41800,43824,43268
AR54410,mcensk,RUS46,Russia,53.28333333,36.56666667,0,12288,10891,10000,11513,14300,27800,41800,48400,47807,43216
AAZ07102,Calilabad,AZE00,Azerbaijan,39.21,48.5,0,0,0,0,0,0,15629,19962,25846,35420,43000
ATA05103,Isfara,TAD00,Tajikistan,40.12,70.63,0,0,0,0,0,0,0,27320,34524,39550,43000
ATA05107,Pantchakent,TAD00,Tajikistan,39.5,67.61,0,0,0,0,0,0,0,17153,27903,36469,43000
AR08403,amursk,RUS26,Russia,50.21666667,136.9,0,0,0,0,0,0,24000,40800,58400,47759,42977
AKI08201,Balyktchy,KIR00,Kyrgyzstan,42.46,76.18,0,0,0,0,0,0,0,33319,42438,39331,42771
ALE01173,Ventspils,LET00,Latvia,57.39,21.56,0,0,0,11859,14900,27420,40467,47782,50438,44004,42734
AR38408,kurchatov,RUS32,Russia,51.66666667,35.65,0,0,0,0,0,0,0,21800,41100,45556,42691
AUZ09103,Oqtosh,OUZ00,Uzbekistan,39.92,65.93,0,0,0,0,0,0,0,22186,29999,37302,42655
AAZ01215,Mashtagha,AZE00,Azerbaijan,40.53,50,0,0,0,0,11633,16952,22233,31920,40294,41706,42600
AR71171,Salekhard,RUS70,Russia,66.53333333,66.63333333,0,0,0,0,12800,16600,21900,24900,32300,36827,42494
AR70220501,efremov,RUS72,Russia,53.15,38.11666667,0,0,0,10000,26700,28700,48200,53000,56700,47256,42350
AR69410,strezhevoj,RUS71,Russia,60.73333333,77.58333333,0,0,0,0,0,0,0,23100,43300,43815,42216
AUA04115,Ordzhnikidze,UKR05,Ukraine,47.67,34.05,0,0,0,0,0,17523,38381,39037,45806,44499,42061
AR78405,peslavzales,RUS79,Russia,56.73333333,38.85,0,0,10639,13400,19900,23100,30100,37500,42300,43379,41923
AR12402,ahtubinsk,RUS06,Russia,48.28333333,46.16666667,0,0,0,12036,15345,22300,43500,47400,50300,45542,41898
AR92417,zainsk,RUS65,Russia,55.3,52.01666667,0,0,0,0,0,17616,10184,30300,36600,41088,41798
AR27430,sovetskkl,RUS20,Russia,55.08333333,21.88333333,0,0,0,0,0,31900,38500,40200,41900,43224,41709
AR63435,pugachjov,RUS60,Russia,52.01666667,48.8,0,0,12504,17500,22387,32700,34000,39050,40900,41436,41705
AKA14101,Aksou,KAZ002,Kazakhstan,52.03,76.92,0,0,0,0,0,0,28133,41572,47067,40293,41677
AR71132,langepas,RUS70,Russia,61.25,75.16666667,0,0,0,0,0,0,0,0,25600,37182,41675
AR80415,birsk,RUS07,Russia,55.41666667,55.53333333,0,0,0,12000,21200,24800,29600,30200,34900,39992,41637
AR18425,urjupinsk,RUS76,Russia,50.8,42.01666667,0,0,11286,14400,19601,31500,38200,40200,43000,41960,41594
AR68420,morshansk,RUS64,Russia,53.45,41.8,10525,12278,26458,28000,35200,40900,44200,47700,50100,44486,41550
AR71185,pytjah,RUS70,Russia,60.75,72.78333333,0,0,0,0,0,0,0,17101,44862,41813,41453
AR65448,kachkanar,RUS63,Russia,58.7,59.48333333,0,0,0,0,0,0,33000,41300,48300,44664,41429
AUA16111,Mirgorod,UKR18,Ukraine,49.97,33.6,0,0,10037,14173,18690,24646,28407,39572,46663,42668,41374
ATU06103,Yoloten,TUR00,Turkmenistan,37.3,62.35,0,0,0,0,0,0,0,16266,18644,30525,41345
AR28430,konakovo,RUS74,Russia,56.7,36.76666667,0,0,0,0,11900,13700,29500,36800,42500,42335,41303
AR63440,rtischevo,RUS60,Russia,52.25,43.78333333,0,0,0,11400,17266,32700,37100,41100,44300,44185,41295
AR11525,mirnyja,RUS05,Russia,62.76666667,40.33333333,0,0,0,0,0,13316,13330,13267,14027,41802,41289
AR17415,vjazniki,RUS75,Russia,56.23333333,42.16666667,0,0,0,17000,33500,39400,42700,45900,45400,40398,41252
AR03221501,korenovsk,RUS33,Russia,45.46666667,39.45,0,0,0,0,0,18200,26300,35000,35800,40844,41179
AR87423,Oussinsk,RUS29,Russia,66,57.53333333,0,0,0,0,0,0,0,19500,47200,45358,41100
AR78417,tutajev,RUS79,Russia,57.88333333,39.53333333,0,0,0,11800,18500,17200,16800,23500,39800,42644,41001
AUA17107,Kouznetsovsk,UKR19,Ukraine,51.68,25.87,0,0,0,0,0,0,0,0,29858,38868,40872
AR60226501,krasnysulin,RUS55,Russia,47.88333333,40.06666667,0,0,0,14200,33900,39800,41700,42600,43100,44187,40866
AUZ08102,Chimboy,OUZ00,Uzbekistan,42.94,59.78,0,0,0,0,0,0,0,23624,27366,35077,40866
AUA02112,Moguilev-Podolskii,UKR03,Ukraine,48.45,27.8,0,0,22315,22271,21871,25639,31593,37959,44161,41196,40810
AR25426,sajansk,RUS17,Russia,54.11666667,102.1666667,0,0,0,0,0,0,0,0,38200,43468,40786
AUZ12110,Parkent,OUZ00,Uzbekistan,41.29,69.68,0,0,0,0,0,0,0,0,31542,36886,40615
AUA15113,Kotovsk,UKR17,Ukraine,47.75,29.53,0,0,0,0,16795,27383,36463,41250,43078,40519,40569
AR15420,novozybkov,RUS11,Russia,52.53333333,31.93333333,0,0,15362,19900,24500,25900,34400,41200,44900,43038,40552
AR29410,ljudinovo,RUS22,Russia,53.86666667,34.45,0,0,12000,15633,17600,26400,33900,39800,43700,41829,40550
AR07220501,izobiljnyj,RUS62,Russia,45.36666667,41.71666667,0,0,0,0,0,11100,23200,29200,32900,38926,40546
AR32422,mariinsk,RUS25,Russia,56.21666667,87.75,0,0,0,16371,22300,40800,39700,39500,41000,42977,40522
AR27239501,chernahovsk,RUS20,Russia,54.63333333,21.81666667,0,0,0,0,0,29100,33400,35600,39600,44323,40464
AR03205501,apsheronsk,RUS33,Russia,44.46666667,39.71666667,0,0,0,0,0,29800,32900,33300,34500,39608,40229
ALI08101,Mazeikiai,LIT00,Lithuania,56.32,22.33,0,0,0,0,0,0,13468,26101,43919,42350,40172
AUA14110,Youzhnooukrainsk,UKR16,Ukraine,47.82,31.18,0,0,0,0,0,0,0,0,36684,38198,40027
AKA05104,Kapshagai,KAZ005,Kazakhstan,43.88,77.08,0,0,0,0,0,14072,15071,25629,38300,33994,39855
AR65468,krasnufimsk,RUS63,Russia,56.61666667,57.76666667,0,0,0,11700,18473,37300,38400,41200,45600,43595,39762
AR11408,korjazhma,RUS05,Russia,61.3,47.16666667,0,0,0,0,0,11200,33200,42800,41800,42811,39629
AR56229501,kamenka,RUS51,Russia,53.18333333,44.05,0,0,0,0,0,25200,30100,35300,40100,40712,39579
AR30207501,elizovo,RUS23,Russia,53.18333333,158.3833333,0,0,0,0,0,0,14500,36200,46900,41533,39548
AAZ08105,Xatchmaz,AZE00,Azerbaijan,41.47,48.81,0,0,0,0,0,17123,22313,26012,28990,35109,39500
AR18428,frolovo,RUS76,Russia,49.76666667,43.65,0,0,0,0,17400,26400,33400,39500,41700,41132,39489
AR71138,Ouraï,RUS70,Russia,60.13333333,64.78333333,0,0,0,0,0,0,17400,21500,37200,38872,39435
AR65426,zarechnyjs,RUS63,Russia,56.81666667,61.31666667,0,0,0,0,0,18626,25969,30549,41411,40559,39430
AKA16103,Zyryanovsk,KAZ003,Kazakhstan,49.74,84.27,0,0,0,0,0,54119,56206,51132,52838,42362,39320
AAZ04101,Aghcabadi,AZE00,Azerbaijan,40.05,47.46,0,0,0,0,0,13985,17036,20296,25162,33108,39200
AR41466,tosno,RUS35,Russia,59.55,30.9,0,0,0,0,0,15100,19600,24100,32500,38683,39127
AUA12123,Pervomaisk,UKR14,Ukraine,48.63,38.56,0,0,0,10745,30131,43671,45779,44525,51025,42674,39105
AR14410,aleksejevka,RUS08,Russia,50.63333333,38.68333333,0,0,13600,15801,16900,20100,25600,31600,36600,39312,39026
AR75434,kyshtym,RUS66,Russia,55.7,60.55,0,0,0,16000,27800,34300,36100,39800,42900,41929,38950
AR71126605,ljantor,RUS70,Russia,61.61666667,72.16666667,0,0,0,0,0,0,0,0,22100,33011,38922
AUA03102,Volodimir-Volynskii,UKR04,Ukraine,50.85,24.33,0,0,0,19680,26800,20928,28412,33777,38263,38152,38768
AR90230501,mozdok,RUS167,Russia,43.75,44.65,0,0,0,14000,19100,25600,32400,34400,38000,42865,38748
AR05417,partizansk,RUS53,Russia,43.13333333,133.1333333,0,0,0,0,36900,48500,48300,46300,49500,43670,38648
AR04440,sharypovo,RUS34,Russia,55.53333333,89.2,0,0,0,0,0,0,0,0,39800,41532,38570
AR07246501,svetlograd,RUS62,Russia,45.33333333,42.85,0,0,0,0,18000,24300,30900,33600,37200,39370,38520
AAZ05111,shamkir,AZE00,Azerbaijan,40.83,46.02,0,0,0,0,0,0,11657,21965,27917,34063,38500
AR19420,sokol,RUS77,Russia,59.46666667,40.11666667,0,0,0,0,29800,41700,48300,45300,46600,43042,38454
AR65432,irbit,RUS63,Russia,57.66666667,63.06666667,0,0,20062,11700,26000,45300,49300,51300,51700,43318,38352
AR53413,gaj,RUS47,Russia,51.46666667,58.45,0,0,0,0,0,0,28300,35700,41700,41621,38302
AAZ01212,Hövsan,AZE00,Azerbaijan,40.37,50.09,0,0,0,0,0,0,0,0,28508,34225,38300
AR65486,rezh,RUS63,Russia,57.36666667,61.4,0,0,0,0,0,21300,29900,37900,43400,39881,38213
AR97404,alatyr,RUS69,Russia,54.85,46.58333333,0,0,12209,22400,29800,40100,43500,45300,46600,43161,38202
AAZ04103,Barda,AZE00,Azerbaijan,40.37,47.13,0,0,0,0,0,13033,20788,24122,30908,35181,38100
AUA17102,Doubno,UKR19,Ukraine,50.42,25.75,10098,11125,14257,18011,20000,18651,25442,34687,40806,38914,38053
AKA11201,Oiteke bi,KAZ004,Kazakhstan,45.85,62.16,0,0,0,0,0,19499,34815,41565,32059,35199,38046
AR03251501,temrjuk,RUS33,Russia,45.26666667,37.38333333,0,0,14734,15900,23200,22200,23200,31900,33200,36118,38014
AKA13101,Arys,KAZ004,Kazakhstan,42.43,68.8,0,0,0,0,0,22743,26414,27995,33523,35411,37996
AKI03202,Karabalta,KIR00,Kyrgyzstan,42.83,73.84,0,0,0,0,0,0,0,47274,53887,44607,37950
AUZ10103,Yangiyer,OUZ00,Uzbekistan,40.27,68.82,0,0,0,0,0,0,0,26481,28593,34039,37894
AR75464,juzhuraljsk,RUS66,Russia,54.45,61.25,0,0,0,0,0,22400,35300,39200,41300,39275,37890
AR80455,uchaly,RUS07,Russia,54.31666667,59.38333333,0,0,0,0,0,22597,21800,27600,32400,37196,37771
AAZ10101,Aghdam,AZE00,Azerbaijan,39.99,46.93,0,0,0,0,10746,16061,21277,23559,28031,33675,37700
AR24403,vichuga,RUS18,Russia,57.2,41.91666667,0,0,0,24800,46900,51700,52600,52000,49700,40870,37609
AKA16101,Ayagez,KAZ003,Kazakhstan,47.97,80.44,0,0,0,0,0,31061,35827,38969,42729,38078,37537
AR05407,dalnegorsk,RUS53,Russia,44.56666667,135.6166667,0,0,0,0,0,16900,33500,43400,49800,40069,37503
AUA21104,Kakhovka,UKR23,Ukraine,46.81,33.48,0,0,0,0,12601,18628,28472,38742,42895,38230,37342
AUA14102,Voznesensk,UKR16,Ukraine,47.55,31.33,0,0,15748,20813,23498,31043,36457,40721,43881,42164,37315
AR46467,protvino,RUS40,Russia,54.86666667,37.21666667,0,0,0,0,0,0,13000,25000,34500,36175,37308
AUA01106,Dzhankoi,UKR01,Ukraine,45.72,34.4,0,0,0,0,19581,28457,43459,48819,53464,42873,37275
AR98404,mirnyj,RUS15,Russia,62.53333333,113.95,0,0,0,0,0,0,23800,30500,38800,39981,37179
AR25424,nizhnudinsk,RUS17,Russia,54.9,99.01666667,0,0,0,10400,17470,38800,39700,41400,43800,39624,37056
AR05411,lesozavodsk,RUS53,Russia,45.46666667,133.4,0,0,0,0,24100,32100,35000,38800,44100,42185,36975
AUZ03104,Quva,OUZ00,Uzbekistan,40.52,72.06,0,0,0,0,0,0,0,22838,26062,32362,36975
AR83403,baksan,RUS19,Russia,43.68333333,43.53333333,0,0,0,0,0,0,18400,21800,28800,35805,36857
ATU04102,Koneourgens,TUR00,Turkmenistan,42.32,59.17,0,0,0,0,0,0,0,17896,21827,30136,36754
AR90235501,beslan,RUS167,Russia,43.18333333,44.53333333,0,0,0,0,0,19400,26900,29900,32500,35550,36724
AAZ04114,Salyan,AZE00,Azerbaijan,39.59,48.98,0,0,11787,12980,13554,17197,24228,26196,30396,34157,36700
AKA10104,Lisakovsk,KAZ001,Kazakhstan,52.54,62.49,0,0,0,0,0,0,11208,24602,33134,34494,36622
AKA08104,Shou,KAZ004,Kazakhstan,43.6,73.76,0,0,0,0,0,29632,34314,33393,37395,33941,36531
AKA13102,Zheticai,KAZ004,Kazakhstan,40.78,68.33,0,0,0,0,0,0,15976,27130,27807,29912,36494
AR71415,jalutorovsk,RUS70,Russia,56.65,66.3,0,0,0,0,13600,20200,25400,32900,36800,36088,36494
AR60232501,millerovo,RUS55,Russia,48.91666667,40.4,0,0,0,12800,24000,30000,34600,36200,37300,38498,36493
AR46223554,Nakhabino,RUS40,Russia,55.84,38.07,0,0,0,0,0,12461,15695,16216,18958,28217,36451
AUZ06103,Uchquduq,OUZ00,Uzbekistan,42.16,63.56,0,0,0,0,0,0,0,20560,24040,31096,36432
AUA10108,Vasil'kiv,UKR12,Ukraine,50.18,30.32,0,10191,13132,20743,15169,20450,26741,32852,40277,39421,36421
AR41438,luga,RUS35,Russia,58.73333333,29.85,0,0,0,12300,17463,25500,31900,37700,41800,40434,36409
ABE05113,Smargon,BEL00,Belarus,54.58,26.4,0,0,0,0,0,0,10095,16503,30839,36200,36356
